latitude,longitude,acq_date,acq_time,satellite,instrument,confidence,frp,daynight,type,datetime_kst,distance_to_station_km,nearest_station_id,temperature,precipitation,wind_speed,wind_direction,humidity,grid_id,imsangdo_frtp_cd,imsangdo_dmcls_cd,imsangdo_agcls_cd,imsangdo_dnst_cd,soil_loctn_altt,soil_loctn_grdn,soil_tpgrp_tpcd,soil_sltp_cd,event_id
35.5601,128.6767,2005-01-06,446.0,Aqua,MODIS,56,10.5,D,0.0,2005-01-06 13:46:00,10.941751454863311,284.0,8.1,0.0,2.1,340.0,21.0,205525.0,3.0,2.0,4.0,C,225.1,22.4,12.0,29.0,noise
35.6499,128.0911,2005-01-06,446.0,Aqua,MODIS,61,11.1,D,0.0,2005-01-06 13:46:00,12.271890629278015,212.0,1.8,0.0,2.6,290.0,37.0,212675.0,2.0,1.0,4.0,C,338.5,22.3,12.0,1.0,noise
35.788,127.5328,2005-01-06,446.0,Aqua,MODIS,57,9.9,D,0.0,2005-01-06 13:46:00,15.53870378308277,248.0,3.4,0.0,5.5,340.0,39.0,223834.0,3.0,1.0,2.0,C,369.2,28.7,12.0,2.0,noise
36.1887,126.9246,2005-01-06,446.0,Aqua,MODIS,57,8.8,D,0.0,2005-01-06 13:46:00,9.686255157536712,236.0,6.1,0.0,1.0,160.0,38.0,255011.0,2.0,1.0,2.0,B,73.9,21.7,12.0,1.0,noise
36.2386,127.0206,2005-01-06,446.0,Aqua,MODIS,42,7.1,D,0.0,2005-01-06 13:46:00,13.35186185896518,236.0,6.1,0.0,1.0,160.0,38.0,259826.0,1.0,2.0,5.0,B,34.1,20.3,12.0,1.0,noise
35.6483,128.4443,2005-01-08,434.0,Aqua,MODIS,83,25.2,D,0.0,2005-01-08 13:34:00,30.88137481410212,212.0,-0.4,0.0,1.3,320.0,25.0,211909.0,2.0,2.0,4.0,C,68.9,17.5,7.0,2.0,noise
35.6498,128.4552,2005-01-08,434.0,Aqua,MODIS,73,14.6,D,0.0,2005-01-08 13:34:00,31.16908461408508,276.0,-2.6688568376068496,0.0024038461538461,2.86976495726496,237.63888888888889,52.07532051282051,213514.0,1.0,2.0,4.0,C,198.2,19.8,7.0,13.0,noise
35.9436,126.8601,2005-01-08,434.0,Aqua,MODIS,37,7.1,D,0.0,2005-01-08 13:34:00,17.081545190916156,140.0,2.0,0.0,3.0,250.0,45.0,236581.0,1.0,2.0,5.0,C,81.0,9.1,7.0,1.0,noise
36.1271,127.2469,2005-01-10,422.0,Aqua,MODIS,41,11.8,D,0.0,2005-01-10 13:22:00,27.49475520866589,238.0,0.0,0.0,1.6,320.0,47.0,251038.0,2.0,1.0,4.0,C,126.7,30.2,12.0,2.0,noise
35.0484,128.2409,2005-01-12,234.0,Terra,MODIS,51,13.4,D,0.0,2005-01-12 11:34:00,31.03107590416389,285.0,1.6,0.0,1.7,20.0,40.0,163829.0,1.0,2.0,4.0,C,184.6,29.7,12.0,2.0,noise
36.3291,127.7725,2005-01-15,440.0,Aqua,MODIS,62,10.3,D,0.0,2005-01-15 13:40:00,18.723670866646327,226.0,2.2,0.0,4.2,340.0,37.0,267912.0,1.0,0.0,1.0,A,166.4,33.5,12.0,2.0,noise
36.5925,127.6743,2005-01-15,440.0,Aqua,MODIS,50,8.6,D,0.0,2005-01-15 13:40:00,12.617546551945129,226.0,2.2,0.0,4.2,340.0,37.0,287927.0,2.0,2.0,4.0,C,283.9,32.5,12.0,2.0,noise
35.4099,128.1001,2005-01-17,428.0,Aqua,MODIS,57,10.2,D,0.0,2005-01-17 13:28:00,19.83732887520213,211.0,-2.0,0.0,0.1,0.0,66.0,192651.0,1.0,1.0,4.0,C,137.2,38.1,7.0,16.0,noise
35.67,128.4415,2005-01-21,228.0,Terra,MODIS,48,9.5,D,2.0,2005-01-21 11:28:00,30.2823465143942,143.0,-1.6,0.0,2.1,270.0,31.0,213510.0,3.0,2.0,5.0,C,107.5,12.5,7.0,1.0,noise
35.675,128.4487,2005-01-21,228.0,Terra,MODIS,45,8.3,D,2.0,2005-01-21 11:28:00,29.365370410839702,143.0,-1.6,0.0,2.1,270.0,31.0,215116.0,1.0,2.0,5.0,C,239.7,23.6,12.0,1.0,noise
35.9738,129.371,2005-01-28,1336.0,Terra,MODIS,50,11.7,N,2.0,2005-01-28 22:36:00,6.6512854235105765,138.0,4.1,0.0,1.9,230.0,47.0,238436.0,1.0,2.0,4.0,C,42.7,18.6,7.0,15.0,noise
35.1857,128.976,2005-02-04,415.0,Aqua,MODIS,0,8.1,D,2.0,2005-02-04 13:15:00,10.939034231342749,159.0,7.5,0.0,2.4,340.0,20.0,175920.0,1.0,2.0,5.0,C,248.9,22.5,12.0,1.0,noise
36.205,127.1167,2005-02-05,458.0,Aqua,MODIS,63,13.8,D,0.0,2005-02-05 13:58:00,24.647571095238625,236.0,5.4,0.0,3.6,320.0,24.0,255831.0,1.0,2.0,5.0,C,68.5,16.1,12.0,2.0,noise
36.2583,127.3196,2005-02-05,459.0,Aqua,MODIS,47,12.6,D,0.0,2005-02-05 13:59:00,13.9121171054913,133.0,4.7,0.0,4.2,360.0,18.0,261459.0,3.0,1.0,4.0,C,119.9,24.3,12.0,2.0,noise
37.0855,127.6178,2005-02-05,459.0,Aqua,MODIS,64,18.4,D,0.0,2005-02-05 13:59:00,24.952557680095246,203.0,4.0,0.0,2.8,320.0,29.0,327971.0,3.0,2.0,4.0,C,258.0,28.8,7.0,1.0,noise
35.8563,127.1641,2005-02-11,422.0,Aqua,MODIS,45,11.1,D,2.0,2005-02-11 13:22:00,7.082034696737676,146.0,-0.4,0.0,3.7,290.0,37.0,230205.0,1.0,0.0,1.0,A,55.2,20.2,7.0,2.0,noise
35.1412,127.6979,2005-02-23,446.0,Aqua,MODIS,55,13.8,D,0.0,2005-02-23 13:46:00,25.532131931418867,174.0,1.7696047008547011,0.0027243589743589,3.375480769230776,253.9155982905983,49.58600427350427,171786.0,2.0,1.0,3.0,B,185.3,27.1,12.0,2.0,noise
35.488,126.4741,2005-02-25,434.0,Aqua,MODIS,44,9.6,D,0.0,2005-02-25 13:34:00,13.98574967514106,289.0,2.9,0.0,5.0,90.0,15.0,199699.0,1.0,2.0,5.0,C,68.4,12.1,7.0,1.0,noise
37.0493,127.5918,2005-02-25,434.0,Aqua,MODIS,56,8.2,D,0.0,2005-02-25 13:34:00,27.130248990794176,203.0,0.0,0.0,4.7,320.0,32.0,324765.0,1.0,2.0,4.0,C,115.0,5.3,12.0,1.0,noise
36.5095,126.6438,2005-02-27,422.0,Aqua,MODIS,47,13.9,D,0.0,2005-02-27 13:22:00,9.389559022088749,177.0,-1.7773504273504264,0.0,2.3663461538461537,218.4294871794872,46.88568376068376,281417.0,1.0,2.0,4.0,C,26.5,9.3,12.0,2.0,noise
37.2275,127.6415,2005-02-27,422.0,Aqua,MODIS,71,19.5,D,0.0,2005-02-27 13:22:00,17.077594580633182,203.0,2.7,0.0,1.0,230.0,36.0,338387.0,3.0,2.0,4.0,C,150.2,14.6,12.0,2.0,noise
37.2299,127.655,2005-02-27,422.0,Aqua,MODIS,28,10.3,D,0.0,2005-02-27 13:22:00,18.44078598765513,203.0,2.7,0.0,1.0,230.0,36.0,339190.0,1.0,2.0,5.0,C,83.8,16.2,7.0,2.0,noise
37.0485,127.8038,2005-02-28,505.0,Aqua,MODIS,64,24.8,D,0.0,2005-02-28 14:05:00,16.755011472565542,127.0,5.4,0.0,5.1,270.0,26.0,324787.0,2.0,2.0,5.0,C,207.9,18.6,12.0,2.0,noise
37.4667,127.5415,2005-03-01,233.0,Terra,MODIS,46,8.9,D,0.0,2005-03-01 11:33:00,5.972730945095386,202.0,3.2,0.0,2.8,250.0,26.0,357601.0,1.0,2.0,5.0,C,71.4,14.7,12.0,6.0,noise
35.3341,128.676,2005-03-01,409.0,Aqua,MODIS,50,21.1,D,0.0,2005-03-01 13:09:00,9.303369497660702,255.0,0.6811431623931609,0.0030982905982905,2.3343482905982875,226.517094017094,47.4465811965812,187901.0,3.0,2.0,5.0,C,73.1,18.2,7.0,6.0,noise
36.4397,127.2811,2005-03-01,409.0,Aqua,MODIS,66,28.8,D,0.0,2005-03-01 13:09:00,5.239991638285166,239.0,0.6811431623931609,0.0030982905982905,2.3343482905982875,226.517094017094,47.4465811965812,275873.0,1.0,2.0,5.0,C,98.2,18.8,12.0,26.0,noise
34.8641,128.4849,2005-03-04,439.0,Aqua,MODIS,0,27.1,D,0.0,2005-03-04 13:39:00,5.868596873401796,165.0,-1.0,0.0,2.6,50.0,93.0,149436.0,2.0,2.0,4.0,C,134.5,18.4,12.0,2.0,noise
36.5094,127.7203,2005-03-04,440.0,Aqua,MODIS,18,5.1,D,0.0,2005-03-04 13:40:00,2.111873818318944,226.0,3.5,0.0,2.7,20.0,27.0,281523.0,1.0,2.0,4.0,C,285.3,21.8,7.0,1.0,noise
36.517,127.7134,2005-03-04,440.0,Aqua,MODIS,58,7.8,D,0.0,2005-03-04 13:40:00,3.1807039831623376,226.0,3.5,0.0,2.7,20.0,27.0,281523.0,1.0,2.0,4.0,C,285.3,21.8,7.0,1.0,noise
35.5708,128.1602,2005-03-05,209.0,Terra,MODIS,0,8.0,D,2.0,2005-03-05 11:09:00,1.8393239249775728,212.0,-0.8,0.0,0.8,230.0,61.0,207075.0,2.0,2.0,4.0,C,162.1,14.3,12.0,2.0,noise
34.5776,126.3193,2005-03-06,427.0,Aqua,MODIS,0,6.9,D,0.0,2005-03-06 13:27:00,12.267021760802097,294.0,6.8,0.0,2.6,360.0,42.0,126792.0,1.0,1.0,2.0,B,22.7,15.1,7.0,16.0,noise
34.9314,128.1288,2005-03-06,427.0,Aqua,MODIS,58,12.6,D,2.0,2005-03-06 13:27:00,25.83420972664076,281.0,5.0,0.0,1.2,250.0,55.0,155007.0,1.0,2.0,4.0,C,67.8,11.6,12.0,26.0,noise
35.2557,128.2398,2005-03-06,427.0,Aqua,MODIS,50,6.1,D,0.0,2005-03-06 13:27:00,9.036802322995744,211.0,2.2,0.0,4.0,180.0,45.0,180650.0,3.0,2.0,4.0,C,26.5,20.5,7.0,14.0,noise
35.7964,128.4261,2005-03-06,427.0,Aqua,MODIS,56,7.1,D,0.0,2005-03-06 13:27:00,22.13863814596252,143.0,7.0,0.0,1.0,320.0,39.0,225523.0,1.0,1.0,4.0,C,63.6,14.7,7.0,14.0,noise
36.8384,127.5363,2005-03-06,428.0,Aqua,MODIS,76,23.7,D,0.0,2005-03-06 13:28:00,17.348847969158815,131.0,6.2,0.0,2.1,290.0,32.0,307939.0,1.0,2.0,5.0,C,99.0,20.9,12.0,14.0,noise
37.4164,126.982,2005-03-06,428.0,Aqua,MODIS,38,6.5,D,2.0,2005-03-06 13:28:00,17.30092319410732,108.0,4.0,0.0,3.6,290.0,26.0,354341.0,1.0,3.0,5.0,C,80.6,18.5,12.0,1.0,noise
35.328,128.5171,2005-03-07,157.0,Terra,MODIS,43,9.9,D,0.0,2005-03-07 10:57:00,10.031016630929305,255.0,4.344284188034227,0.0,3.1328525641025657,210.1442307692308,58.70779914529915,187086.0,1.0,2.0,5.0,C,69.7,31.7,7.0,2.0,noise
35.331,128.5071,2005-03-07,157.0,Terra,MODIS,52,11.1,D,0.0,2005-03-07 10:57:00,11.187043463308648,255.0,4.344284188034227,0.0,3.1328525641025657,210.1442307692308,58.70779914529915,187086.0,1.0,2.0,5.0,C,69.7,31.7,7.0,2.0,noise
34.8739,126.9658,2005-03-07,510.0,Aqua,MODIS,43,11.8,D,0.0,2005-03-07 14:10:00,17.15174675865154,258.0,4.344284188034227,0.0,3.1328525641025657,210.1442307692308,58.70779914529915,150085.0,1.0,1.0,2.0,C,140.0,6.3,12.0,2.0,noise
34.8827,127.8581,2005-03-07,510.0,Aqua,MODIS,65,122.7,D,0.0,2005-03-07 14:10:00,10.25372075395084,281.0,12.0,0.0,2.6,270.0,31.0,150975.0,2.0,2.0,5.0,C,268.7,26.4,12.0,2.0,noise
36.814,128.7749,2005-03-07,511.0,Aqua,MODIS,59,30.6,D,0.0,2005-03-07 14:11:00,9.828114509406364,272.0,10.8,0.0,6.6,320.0,37.0,305660.0,1.0,2.0,5.0,C,304.1,4.1,12.0,1.0,noise
36.8145,128.77,2005-03-07,511.0,Aqua,MODIS,64,36.7,D,0.0,2005-03-07 14:11:00,9.532599606088922,272.0,10.8,0.0,6.6,320.0,37.0,306460.0,1.0,2.0,4.0,C,276.8,18.2,7.0,2.0,noise
35.1583,127.9487,2005-03-08,240.0,Terra,MODIS,52,8.4,D,2.0,2005-03-08 11:40:00,29.41826280017268,283.0,7.387499999999969,0.0,2.621794871794875,214.77564102564105,61.99626068376068,172610.0,1.0,2.0,5.0,C,117.8,24.8,7.0,2.0,noise
35.3816,127.1014,2005-03-08,240.0,Terra,MODIS,45,6.6,D,0.0,2005-03-08 11:40:00,4.2140222796991935,254.0,7.387499999999969,0.0,2.621794871794875,214.77564102564105,61.99626068376068,190948.0,1.0,2.0,4.0,C,137.2,9.6,7.0,1.0,noise
35.6492,127.2819,2005-03-08,240.0,Terra,MODIS,48,7.0,D,0.0,2005-03-08 11:40:00,3.5994862914726395,244.0,13.0,0.0,1.5,290.0,50.0,212595.0,2.0,1.0,2.0,B,270.5,19.5,12.0,16.0,noise
36.9296,127.4109,2005-03-08,240.0,Terra,MODIS,87,44.2,D,0.0,2005-03-08 11:40:00,24.462898381774163,131.0,11.4,0.0,2.8,270.0,53.0,315136.0,1.0,2.0,3.0,C,104.3,17.4,7.0,1.0,noise
35.3297,127.311,2005-03-08,415.0,Aqua,MODIS,45,7.9,D,0.0,2005-03-08 13:15:00,11.789092251542446,247.0,15.1,0.0,2.9,290.0,44.0,186164.0,2.0,2.0,4.0,C,72.0,8.5,7.0,6.0,noise
35.6602,128.4441,2005-03-08,415.0,Aqua,MODIS,40,7.1,D,0.0,2005-03-08 13:15:00,31.00515014073997,143.0,15.7,0.0,3.5,270.0,36.0,213510.0,3.0,2.0,5.0,C,107.5,12.5,7.0,1.0,noise
36.4027,128.3409,2005-03-08,415.0,Aqua,MODIS,56,8.7,D,0.0,2005-03-08 13:15:00,20.163559928946068,137.0,12.7,0.0,4.5,290.0,49.0,272775.0,2.0,2.0,4.0,C,98.7,22.1,12.0,2.0,noise
36.4055,128.356,2005-03-08,415.0,Aqua,MODIS,64,10.4,D,0.0,2005-03-08 13:15:00,21.83372996489948,137.0,12.7,0.0,4.5,290.0,49.0,273579.0,1.0,2.0,4.0,C,62.0,17.9,7.0,26.0,noise
36.2531,127.855,2005-03-09,458.0,Aqua,MODIS,70,16.0,D,0.0,2005-03-09 13:58:00,17.86768106758758,135.0,16.3,0.0,2.6,160.0,26.0,260711.0,1.0,2.0,5.0,C,177.5,13.9,12.0,1.0,noise
36.2541,127.8476,2005-03-09,458.0,Aqua,MODIS,68,14.2,D,0.0,2005-03-09 13:58:00,18.694518701187345,135.0,16.3,0.0,2.6,160.0,26.0,260711.0,1.0,2.0,5.0,C,177.5,13.9,12.0,1.0,noise
36.4182,127.7999,2005-03-09,458.0,Aqua,MODIS,68,12.6,D,0.0,2005-03-09 13:58:00,11.53889740835276,226.0,15.8,0.0,2.5,180.0,28.0,273522.0,2.0,2.0,4.0,C,253.3,22.7,12.0,2.0,noise
36.421,127.8103,2005-03-09,458.0,Aqua,MODIS,54,9.6,D,0.0,2005-03-09 13:58:00,12.18602088790662,226.0,15.8,0.0,2.5,180.0,28.0,274325.0,2.0,2.0,4.0,C,182.2,29.2,12.0,2.0,noise
36.6585,126.8053,2005-03-09,458.0,Aqua,MODIS,65,11.3,D,0.0,2005-03-09 13:58:00,18.75445215966909,177.0,7.580021367521362,0.0,1.9901709401709395,166.52243589743588,63.05181623931624,292646.0,2.0,1.0,4.0,C,110.9,18.2,12.0,2.0,noise
34.8074,127.0072,2005-03-10,228.0,Terra,MODIS,51,4.1,D,0.0,2005-03-10 11:28:00,9.021446657765972,258.0,10.694925213675129,0.0383547008547008,2.461858974358973,201.35149572649573,76.11538461538461,144481.0,1.0,2.0,4.0,C,189.1,15.4,7.0,1.0,noise
35.0972,126.8084,2005-03-10,228.0,Terra,MODIS,57,3.3,D,0.0,2005-03-10 11:28:00,9.483424325510525,156.0,14.3,0.0,2.5,250.0,74.0,167691.0,1.0,2.0,5.0,C,12.5,11.8,7.0,6.0,noise
35.3273,127.2322,2005-03-10,228.0,Terra,MODIS,46,6.5,D,2.0,2005-03-10 11:28:00,11.590004179197388,254.0,10.694925213675129,0.0383547008547008,2.461858974358973,201.35149572649573,76.11538461538461,186156.0,2.0,1.0,2.0,B,223.2,27.6,12.0,1.0,noise
35.4487,127.1061,2005-03-10,228.0,Terra,MODIS,68,7.9,D,0.0,2005-03-10 11:28:00,9.113464900124796,254.0,10.694925213675129,0.0383547008547008,2.461858974358973,201.35149572649573,76.11538461538461,195755.0,1.0,3.0,5.0,C,232.8,18.1,12.0,2.0,noise
35.9491,127.0415,2005-03-10,228.0,Terra,MODIS,61,4.6,D,0.0,2005-03-10 11:28:00,16.769237630667643,146.0,17.4,0.0,3.4,160.0,53.0,237398.0,2.0,2.0,4.0,C,25.0,0.3,7.0,2.0,noise
36.0979,128.3791,2005-03-10,228.0,Terra,MODIS,46,5.8,D,2.0,2005-03-10 11:28:00,4.260578517055089,264.0,10.694925213675129,0.0383547008547008,2.461858974358973,201.35149572649573,76.11538461538461,249552.0,3.0,2.0,5.0,C,60.7,6.5,7.0,1.0,noise
35.0119,127.5029,2005-03-16,504.0,Aqua,MODIS,32,11.1,D,0.0,2005-03-16 14:04:00,9.353444753854273,174.0,6.887500000000003,0.0496260683760683,1.6908119658119658,167.7190170940171,68.6383547008547,161352.0,1.0,2.0,5.0,C,145.6,33.6,12.0,1.0,noise
35.0148,127.4899,2005-03-16,504.0,Aqua,MODIS,56,13.2,D,0.0,2005-03-16 14:04:00,10.650561577841582,174.0,6.887500000000003,0.0496260683760683,1.6908119658119658,167.7190170940171,68.6383547008547,162152.0,1.0,2.0,5.0,C,143.3,17.3,12.0,2.0,noise
35.8446,128.4785,2005-03-17,234.0,Terra,MODIS,11,7.1,D,2.0,2005-03-17 11:34:00,14.615908214060044,143.0,7.7,0.5,2.6,270.0,74.0,229535.0,2.0,2.0,4.0,C,39.9,5.0,7.0,14.0,noise
35.2147,127.4839,2005-03-19,222.0,Terra,MODIS,65,7.0,D,2.0,2005-03-19 11:22:00,25.222416303269544,247.0,6.9,0.0,1.5,320.0,34.0,178974.0,1.0,3.0,6.0,A,192.6,22.8,12.0,2.0,noise
35.3462,126.958,2005-03-19,222.0,Terra,MODIS,51,5.8,D,0.0,2005-03-19 11:22:00,20.251220927682432,254.0,4.494604700854724,0.0,2.211538461538461,205.3311965811966,49.22916666666666,189332.0,3.0,2.0,5.0,C,179.1,18.9,12.0,1.0,noise
35.7189,127.3827,2005-03-19,222.0,Terra,MODIS,58,7.4,D,0.0,2005-03-19 11:22:00,15.389841774770586,244.0,6.4,0.0,1.1,340.0,30.0,217410.0,1.0,2.0,4.0,B,425.1,32.1,12.0,16.0,noise
35.7938,128.4268,2005-03-19,222.0,Terra,MODIS,28,4.5,D,0.0,2005-03-19 11:22:00,22.20858025137787,143.0,7.4,0.0,1.9,270.0,25.0,225523.0,1.0,1.0,4.0,C,63.6,14.7,7.0,14.0,noise
35.9683,129.3728,2005-03-19,222.0,Terra,MODIS,43,6.6,D,2.0,2005-03-19 11:22:00,7.216964432571422,138.0,9.3,0.0,1.8,200.0,29.0,238436.0,1.0,2.0,4.0,C,42.7,18.6,7.0,15.0,minor_2005-0
36.2433,126.8705,2005-03-19,222.0,Terra,MODIS,46,4.3,D,0.0,2005-03-19 11:22:00,5.166611704289694,236.0,6.9,0.0,1.7,140.0,45.0,259012.0,2.0,2.0,4.0,C,39.4,21.6,12.0,2.0,noise
36.6444,127.3597,2005-03-19,222.0,Terra,MODIS,42,3.3,D,0.0,2005-03-19 11:22:00,12.035805804889174,131.0,6.4,0.0,1.5,290.0,37.0,291899.0,1.0,0.0,1.0,A,40.9,8.1,7.0,1.0,noise
35.1628,127.9486,2005-03-20,440.0,Aqua,MODIS,47,4.8,D,0.0,2005-03-20 13:40:00,28.933678259081,283.0,6.570245726495712,0.0,2.881891025641024,241.0096153846154,52.12126068376068,174212.0,1.0,2.0,4.0,C,95.5,29.8,7.0,2.0,noise
35.7463,127.5686,2005-03-20,440.0,Aqua,MODIS,67,9.7,D,0.0,2005-03-20 13:40:00,11.959830665038732,248.0,8.8,0.0,1.9,250.0,30.0,220633.0,1.0,3.0,5.0,B,390.0,0.0,12.0,1.0,noise
36.0501,129.3129,2005-03-20,440.0,Aqua,MODIS,50,4.1,D,0.0,2005-03-20 13:40:00,8.009944126208522,138.0,13.7,0.0,4.7,270.0,18.0,244837.0,2.0,2.0,4.0,C,103.9,10.9,12.0,16.0,minor_2005-0
36.0641,129.2306,2005-03-20,440.0,Aqua,MODIS,47,4.1,D,0.0,2005-03-20 13:40:00,17.2635902346232,138.0,13.7,0.0,4.7,270.0,18.0,246432.0,1.0,1.0,3.0,C,98.7,22.7,12.0,16.0,minor_2005-0
36.2469,128.0677,2005-03-20,440.0,Aqua,MODIS,57,5.6,D,0.0,2005-03-20 13:40:00,6.799817781454464,135.0,10.1,0.0,6.4,290.0,29.0,259932.0,3.0,2.0,4.0,C,255.0,8.6,12.0,26.0,noise
36.0696,129.2307,2005-03-21,209.0,Terra,MODIS,59,7.6,D,0.0,2005-03-21 11:09:00,17.38700152127915,138.0,13.0,0.0,1.4,20.0,36.0,246432.0,1.0,1.0,3.0,C,98.7,22.7,12.0,16.0,minor_2005-0
35.2069,126.8075,2005-03-22,427.0,Aqua,MODIS,37,4.4,D,2.0,2005-03-22 13:27:00,13.678648358652897,156.0,11.9,0.0,7.0,20.0,65.0,178903.0,2.0,1.0,3.0,C,44.4,10.9,7.0,6.0,minor_2005-3
37.2925,127.8061,2005-03-22,428.0,Aqua,MODIS,53,5.0,D,0.0,2005-03-22 13:28:00,16.398968585471902,114.0,11.2,0.0,1.3,140.0,49.0,344012.0,1.0,1.0,2.0,C,96.8,12.0,12.0,2.0,noise
37.197,127.6942,2005-03-25,145.0,Terra,MODIS,62,38.9,D,0.0,2005-03-25 10:45:00,23.71905662884724,203.0,5.1,0.0,4.0,250.0,41.0,335990.0,1.0,2.0,4.0,C,131.0,18.9,12.0,2.0,noise
37.1987,127.7017,2005-03-25,145.0,Terra,MODIS,58,36.9,D,0.0,2005-03-25 10:45:00,24.43317227354032,203.0,5.1,0.0,4.0,250.0,41.0,335990.0,1.0,2.0,4.0,C,131.0,18.9,12.0,2.0,noise
36.786,127.1378,2005-03-27,446.0,Aqua,MODIS,69,5.2,D,2.0,2005-03-27 13:46:00,3.2297002226829057,232.0,17.8,0.0,1.0,340.0,39.0,302290.0,2.0,1.0,3.0,C,50.1,19.3,7.0,2.0,noise
36.6527,127.385,2005-03-28,215.0,Terra,MODIS,62,4.7,D,0.0,2005-03-28 11:15:00,9.319855739709348,131.0,13.1,0.0,3.2,290.0,49.0,294306.0,2.0,2.0,4.0,C,57.5,28.4,12.0,5.0,noise
37.0553,128.2948,2005-03-28,215.0,Terra,MODIS,73,10.4,D,0.0,2005-03-28 11:15:00,15.23436988596824,221.0,13.0,0.0,5.0,230.0,34.0,325636.0,2.0,2.0,5.0,C,221.8,24.7,12.0,10.0,noise
37.1252,128.1912,2005-03-28,215.0,Terra,MODIS,46,3.7,D,2.0,2005-03-28 11:15:00,4.002889165653213,221.0,13.0,0.0,5.0,230.0,34.0,330432.0,1.0,0.0,1.0,A,289.5,16.7,7.0,1.0,noise
35.8496,128.3572,2005-03-28,216.0,Terra,MODIS,48,4.5,D,0.0,2005-03-28 11:16:00,27.535051580300337,143.0,15.9,0.0,5.2,290.0,33.0,228723.0,1.0,2.0,4.0,C,105.7,28.4,12.0,1.0,noise
35.9707,129.3745,2005-03-28,216.0,Terra,MODIS,50,5.6,D,2.0,2005-03-28 11:16:00,6.926027321704629,138.0,16.1,0.0,3.8,200.0,45.0,238436.0,1.0,2.0,4.0,C,42.7,18.6,7.0,15.0,minor_2005-0
36.0655,129.2326,2005-03-28,216.0,Terra,MODIS,72,9.2,D,0.0,2005-03-28 11:16:00,17.078894803383655,138.0,16.1,0.0,3.8,200.0,45.0,246432.0,1.0,1.0,3.0,C,98.7,22.7,12.0,16.0,minor_2005-0
36.0744,129.2346,2005-03-28,216.0,Terra,MODIS,75,11.3,D,0.0,2005-03-28 11:16:00,17.103735315451022,138.0,16.1,0.0,3.8,200.0,45.0,246432.0,1.0,1.0,3.0,C,98.7,22.7,12.0,16.0,minor_2005-0
37.7172,126.8351,2005-03-29,258.0,Terra,MODIS,56,15.4,D,0.0,2005-03-29 11:58:00,19.82981895441548,99.0,8.0,0.0,4.6,290.0,17.0,377556.0,2.0,2.0,4.0,C,118.7,12.3,7.0,2.0,noise
37.7295,126.8393,2005-03-29,258.0,Terra,MODIS,61,17.9,D,0.0,2005-03-29 11:58:00,18.704560201108112,99.0,8.0,0.0,4.6,290.0,17.0,379158.0,1.0,2.0,4.0,B,85.7,13.5,7.0,1.0,noise
35.2015,126.8027,2005-03-29,433.0,Aqua,MODIS,41,8.0,D,2.0,2005-03-29 13:33:00,13.627203640794963,156.0,9.4,0.0,3.2,320.0,25.0,178903.0,2.0,1.0,3.0,C,44.4,10.9,7.0,6.0,minor_2005-3
35.9702,129.3722,2005-03-29,434.0,Aqua,MODIS,59,7.3,D,2.0,2005-03-29 13:34:00,7.019646494304917,138.0,12.3,0.0,3.2,50.0,36.0,238436.0,1.0,2.0,4.0,C,42.7,18.6,7.0,15.0,minor_2005-0
37.396,127.1006,2005-03-29,434.0,Aqua,MODIS,62,5.0,D,2.0,2005-03-29 13:34:00,20.167229669851128,119.0,10.2,0.0,5.6,290.0,19.0,352750.0,2.0,2.0,4.0,C,120.1,10.2,7.0,2.0,noise
36.6321,127.7677,2005-03-30,203.0,Terra,MODIS,49,7.4,D,0.0,2005-03-30 11:03:00,16.311176557762955,226.0,8.0,0.0,2.4,250.0,36.0,291140.0,3.0,2.0,5.0,C,259.8,18.8,7.0,2.0,noise
37.0921,128.0862,2005-03-30,203.0,Terra,MODIS,29,5.7,D,0.0,2005-03-30 11:03:00,15.074062580557456,221.0,7.5,0.0,3.1,230.0,36.0,328019.0,1.0,2.0,4.0,C,284.6,29.4,12.0,1.0,noise
35.1888,127.1783,2005-03-30,204.0,Terra,MODIS,36,7.8,D,0.0,2005-03-30 11:04:00,20.94462697251467,254.0,6.887232905982899,0.0,3.375641025641035,234.1292735042735,43.86805555555556,175738.0,1.0,1.0,2.0,C,342.3,27.7,12.0,1.0,noise
36.4045,126.9216,2005-03-30,517.0,Aqua,MODIS,74,48.8,D,0.0,2005-03-30 14:17:00,14.608290317654737,236.0,13.1,0.0,5.1,250.0,25.0,272633.0,3.0,0.0,1.0,A,139.8,22.8,12.0,1.0,minor_2005-1
36.4188,126.9201,2005-03-30,517.0,Aqua,MODIS,62,30.6,D,0.0,2005-03-30 14:17:00,16.16754339171174,236.0,13.1,0.0,5.1,250.0,25.0,274235.0,2.0,2.0,5.0,C,188.2,36.2,12.0,1.0,minor_2005-1
35.161,127.9534,2005-03-31,421.0,Aqua,MODIS,42,6.2,D,2.0,2005-03-31 13:21:00,29.27210377748746,283.0,9.103685897435852,0.0,2.138942307692304,201.5117521367521,48.67788461538461,174214.0,2.0,1.0,3.0,C,74.7,23.4,7.0,2.0,noise
36.5272,128.4498,2005-03-31,422.0,Aqua,MODIS,42,9.7,D,0.0,2005-03-31 13:22:00,28.96656212676208,136.0,15.0,0.0,2.9,230.0,30.0,282398.0,1.0,2.0,4.0,C,129.3,19.2,12.0,14.0,noise
